title,author,fandom,rating,words,ships,tags
Girl Group/Reader Fics,bloomingpurple,,Explicit,62319,Lee Siyeon/Reader$Park Chaeyoung Rosé/Reader$Bae Joohyun Irene/Reader$Jennie Kim/Reader$Bae Joohyun Irene/Jennie Kim/Reader$Kim Yoohyeon/Lee Yubin Dami/Reader$Kim Yoohyeon/Lee Yubin Dami$Lee Yubin Dami/Reader$Kim Yoohyeon/Reader$Seo Soojin/Reader$Minatozaki Sana/Reader$Park Sooyoung Joy/Reader$Lalisa Manoban Lisa/Reader$Lee Saerom/Reader$Kim Dahyun/Reader$Shin Ryujin/Reader$Lee Chaeryeong/Reader$Choi Jisu Lia/Reader$Hwang Yeji/Reader$Lee Seoyeon (fromis_9)/Reader$Park Jisoo Jihyo/Reader$Ha Sooyoung Yves/Reader$Kim Jiwoo Chuu/Reader$Ha Sooyoung Yves/Kim Jiwoo ChuuIm Nayeon/Minatozaki SanaIm Nayeon/Reader$Kim Minji JiU/Lee Gahyeon$Kim Minji JiU/Reader$Lee Gahyeon/Reader$Hirai Momo/Minatozaki Sana/Myoui Mina$Hirai Momo/Reader$Myoui Mina/Reader$Jang Gyuri/Reader$Huh Yunjin/Reader,
Girl Group/Reader Fics,bloomingpurple,,Explicit,62319,,Additional Warnings In Author's Note
Girl Group/Reader Fics,bloomingpurple,,Explicit,62319,,Reader-Insert
"A Test in What; Exactly; Is ""Too Much""",null,BTS,Explicit,3472,,
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,Jung Hoseok J-Hope/Min Yoongi Suga,
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Alpha Jung Hoseok J-Hope
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Omega Min Yoongi Suga
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Alpha/Beta/Omega Dynamics
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Knotting
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Come Eating
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Rimming
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Come Inflation
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Detailed Knotting
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Detailed Come Inflation
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Dubious Consent
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Mating Cycles/In Heat
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Praise Kink
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Size Kink
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,Anal Sex
"A Test in What; Exactly; Is ""Too Much""",null,,Explicit,3472,,hobi got a Big Schlong
Forever yours,BTSLarryAf,BTS,Explicit,6536,,
Forever yours,BTSLarryAf,,Explicit,6536,Jeon Jungkook/Kim Taehyung V,
Forever yours,BTSLarryAf,,Explicit,6536,,Alternate Universe - College/University
Forever yours,BTSLarryAf,,Explicit,6536,,Alpha/Beta/Omega Dynamics
Forever yours,BTSLarryAf,,Explicit,6536,,Established Relationship
Forever yours,BTSLarryAf,,Explicit,6536,,Plot What Plot/Porn Without Plot
Forever yours,BTSLarryAf,,Explicit,6536,,Mating Cycles/In Heat
Forever yours,BTSLarryAf,,Explicit,6536,,Alpha Jeon Jungkook
Forever yours,BTSLarryAf,,Explicit,6536,,Omega Kim Taehyung V
Forever yours,BTSLarryAf,,Explicit,6536,,Public Sex
Forever yours,BTSLarryAf,,Explicit,6536,,Self-Lubrication
Forever yours,BTSLarryAf,,Explicit,6536,,Anal Fingering
Forever yours,BTSLarryAf,,Explicit,6536,,Anal Sex
Forever yours,BTSLarryAf,,Explicit,6536,,Rimming
Forever yours,BTSLarryAf,,Explicit,6536,,Rough Sex
Forever yours,BTSLarryAf,,Explicit,6536,,Hand Jobs
Forever yours,BTSLarryAf,,Explicit,6536,,Light Dom/sub
Forever yours,BTSLarryAf,,Explicit,6536,,Pet Names
Forever yours,BTSLarryAf,,Explicit,6536,,Praise Kink
Forever yours,BTSLarryAf,,Explicit,6536,,Dirty Talk
Forever yours,BTSLarryAf,,Explicit,6536,,Top Jeon Jungkook
Forever yours,BTSLarryAf,,Explicit,6536,,Bottom Kim Taehyung V
Forever yours,BTSLarryAf,,Explicit,6536,,Claiming Bites
Forever yours,BTSLarryAf,,Explicit,6536,,Knotting
Forever yours,BTSLarryAf,,Explicit,6536,,Bonding
Forever yours,BTSLarryAf,,Explicit,6536,,Jeon Jungkook is Whipped
Forever yours,BTSLarryAf,,Explicit,6536,,Jeon Jungkook is a Sweetheart
Forever yours,BTSLarryAf,,Explicit,6536,,Age Swap
Forever yours,BTSLarryAf,,Explicit,6536,,Jeon Jungkook is Older Than Kim Taehyung V
Forever yours,BTSLarryAf,,Explicit,6536,,Hyung Kink
Peaches and Cream,bdxjimin,BTS,Explicit,4181,,
Peaches and Cream,bdxjimin,,Explicit,4181,Kim Namjoon RM/Min Yoongi Suga,
Peaches and Cream,bdxjimin,,Explicit,4181,,Alpha/Beta/Omega Dynamics
Peaches and Cream,bdxjimin,,Explicit,4181,,Alpha Min Yoongi Suga
Peaches and Cream,bdxjimin,,Explicit,4181,,Omega Kim Namjoon RM
Peaches and Cream,bdxjimin,,Explicit,4181,,Mating Cycles/In Heat
Peaches and Cream,bdxjimin,,Explicit,4181,,ruts
Peaches and Cream,bdxjimin,,Explicit,4181,,oh my god they were roommates
Peaches and Cream,bdxjimin,,Explicit,4181,,Friends to Lovers
Peaches and Cream,bdxjimin,,Explicit,4181,,Friends With Benefits
Peaches and Cream,bdxjimin,,Explicit,4181,,mentions of breeding kink
Peaches and Cream,bdxjimin,,Explicit,4181,,mentions of temperature play
Peaches and Cream,bdxjimin,,Explicit,4181,,Knotting
Peaches and Cream,bdxjimin,,Explicit,4181,,Plot What Plot/Porn Without Plot
Peaches and Cream,bdxjimin,,Explicit,4181,,it's all really soft honestly
Peaches and Cream,bdxjimin,,Explicit,4181,,Mutual Pining
just called to say I love you,orphan_account,BTS,Explicit,12247,,
just called to say I love you,orphan_account,,Explicit,12247,Jeon Jungkook/Min Yoongi Suga,
just called to say I love you,orphan_account,,Explicit,12247,,Alpha/Beta/Omega Dynamics
just called to say I love you,orphan_account,,Explicit,12247,,Slice of Life
just called to say I love you,orphan_account,,Explicit,12247,,Mating Cycles/In Heat
just called to say I love you,orphan_account,,Explicit,12247,,Omega Jeon Jungkook
just called to say I love you,orphan_account,,Explicit,12247,,Alpha Min Yoongi Suga
just called to say I love you,orphan_account,,Explicit,12247,,Pining
just called to say I love you,orphan_account,,Explicit,12247,,Childhood Friends
just called to say I love you,orphan_account,,Explicit,12247,,Kinda
just called to say I love you,orphan_account,,Explicit,12247,,Alternate Universe - College/University
just called to say I love you,orphan_account,,Explicit,12247,,Basketball Player Min Yoongi Suga
just called to say I love you,orphan_account,,Explicit,12247,,Smut
just called to say I love you,orphan_account,,Explicit,12247,,Praise Kink
just called to say I love you,orphan_account,,Explicit,12247,,Eventual Fluff
just called to say I love you,orphan_account,,Explicit,12247,,Friends to Lovers
just called to say I love you,orphan_account,,Explicit,12247,,so much fluff omg
just called to say I love you,orphan_account,,Explicit,12247,,First Time
just called to say I love you,orphan_account,,Explicit,12247,,First Kiss
just called to say I love you,orphan_account,,Explicit,12247,,really soft smut tbh
just called to say I love you,orphan_account,,Explicit,12247,,Crying
just called to say I love you,orphan_account,,Explicit,12247,,romantic sappy shit
just called to say I love you,orphan_account,,Explicit,12247,,Top Min Yoongi Suga
just called to say I love you,orphan_account,,Explicit,12247,,Bottom Jeon Jungkook
Best I Ever Heard,dontknowwhatimdoing,BTS,Explicit,7885,,
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,Jeon Jungkook/Park Jimin,
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Jeon Jungkook & Park Jimin are Roommates
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Plot What Plot/Porn Without Plot
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Bottom Park Jimin (BTS)
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Top Jeon Jungkook
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Dom/sub Undertones
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Dirty Talk
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Loud Sex
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Barebacking
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Spanking
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Smut
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Sub Park Jimin (BTS)
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Dom Jeon Jungkook
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,things escalate and they escalate quickly
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Humor
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Fluff
Best I Ever Heard,dontknowwhatimdoing,,Explicit,7885,,Getting Together
got my body so wet,fatal (cumrich),BTS,Explicit,8346,,
got my body so wet,fatal (cumrich),,Explicit,8346,Kim Namjoon Rap Monster/Park Jimin,
got my body so wet,fatal (cumrich),,Explicit,8346,,Alpha/Beta/Omega Dynamics
got my body so wet,fatal (cumrich),,Explicit,8346,,Mating Cycles/In Heat
got my body so wet,fatal (cumrich),,Explicit,8346,,Self-Lubrication
got my body so wet,fatal (cumrich),,Explicit,8346,,Knotting
got my body so wet,fatal (cumrich),,Explicit,8346,,Masturbation
got my body so wet,fatal (cumrich),,Explicit,8346,,Public Display of Affection
got my body so wet,fatal (cumrich),,Explicit,8346,,Public Claiming
got my body so wet,fatal (cumrich),,Explicit,8346,,Multiple Orgasms
got my body so wet,fatal (cumrich),,Explicit,8346,,Dirty Talk
got my body so wet,fatal (cumrich),,Explicit,8346,,Anal Fingering
got my body so wet,fatal (cumrich),,Explicit,8346,,Fingerfucking
got my body so wet,fatal (cumrich),,Explicit,8346,,Frottage
got my body so wet,fatal (cumrich),,Explicit,8346,,Anal Sex
got my body so wet,fatal (cumrich),,Explicit,8346,,Biting
got my body so wet,fatal (cumrich),,Explicit,8346,,Scent Marking
got my body so wet,fatal (cumrich),,Explicit,8346,,Marking
got my body so wet,fatal (cumrich),,Explicit,8346,,Overstimulation
got my body so wet,fatal (cumrich),,Explicit,8346,,Dry Orgasm
got my body so wet,fatal (cumrich),,Explicit,8346,,Praise Kink
got my body so wet,fatal (cumrich),,Explicit,8346,,Body Worship
got my body so wet,fatal (cumrich),,Explicit,8346,,Rimming
got my body so wet,fatal (cumrich),,Explicit,8346,,Blow Jobs
got my body so wet,fatal (cumrich),,Explicit,8346,,Namjoon's Big Dick
got my body so wet,fatal (cumrich),,Explicit,8346,,Me: Continues to Be Trash
got my body so wet,fatal (cumrich),,Explicit,8346,,Plot What Plot/Porn Without Plot
Slow Conversations With a Gun,baptistes,Kakegurui (Anime & Manga),Explicit,3699,,
Slow Conversations With a Gun,baptistes,,Explicit,3699,Ikishima Midari/Jabami Yumeko,
Slow Conversations With a Gun,baptistes,,Explicit,3699,,I feel like right off the bat
Slow Conversations With a Gun,baptistes,,Explicit,3699,,I should maybe tag this as
Slow Conversations With a Gun,baptistes,,Explicit,3699,,Dead Dove: Do Not Eat
Slow Conversations With a Gun,baptistes,,Explicit,3699,,but idk if it fully counts as such
Slow Conversations With a Gun,baptistes,,Explicit,3699,,whatever it's there now
Slow Conversations With a Gun,baptistes,,Explicit,3699,,Gun Kink
Slow Conversations With a Gun,baptistes,,Explicit,3699,,Dubious Consent
Slow Conversations With a Gun,baptistes,,Explicit,3699,,Vaginal Sex
Slow Conversations With a Gun,baptistes,,Explicit,3699,,Yumeko is mean
Slow Conversations With a Gun,baptistes,,Explicit,3699,,Midari is sweet
Slow Conversations With a Gun,baptistes,,Explicit,3699,,dom! yumeko
Slow Conversations With a Gun,baptistes,,Explicit,3699,,i guess
Slow Conversations With a Gun,baptistes,,Explicit,3699,,also mentions of Midari literally spilling her guts
Slow Conversations With a Gun,baptistes,,Explicit,3699,,no actual gut-spilling
Give it to me Slow (Then Wash Away),Sharleena,BTS,Explicit,33331,,
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,Min Yoongi Suga/Park Jimin,
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Vampires
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Alternate Universe - Vampire
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Vampire Min Yoongi Suga
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Blood Drinking
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,blood prostitute Jimin
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,is that a thing? it is now
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Smut
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Fluff
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Fluff and Smut
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Light Angst
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Violence
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Blood
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Coming Untouched
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Barebacking
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Anal Sex
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Slow Burn
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Jimin has kinks
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,YFR-Fantasy Bingo
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Yoonmin fantasy bingo
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Top Min Yoongi Suga
Give it to me Slow (Then Wash Away),Sharleena,,Explicit,33331,,Bottom Park Jimin
a reylo fic,treezie,Star Wars,General Audiences,12,,
a reylo fic,treezie,,General Audiences,12,Kylo Ren/Rey (Star Wars),
a reylo fic,treezie,,General Audiences,12,,stan loona
a reylo fic,treezie,,General Audiences,12,,#ReleaseTheRianJohnsonCut
I Know You Want Me,GetFighted,BTS,Explicit,10923,,
I Know You Want Me,GetFighted,,Explicit,10923,Kim Taehyung V/Park Jimin,
I Know You Want Me,GetFighted,,Explicit,10923,,Explicit Sexual Content
I Know You Want Me,GetFighted,,Explicit,10923,,Telepathy
I Know You Want Me,GetFighted,,Explicit,10923,,Public Masturbation
I Know You Want Me,GetFighted,,Explicit,10923,,Dirty Thoughts
I Know You Want Me,GetFighted,,Explicit,10923,,Anal Sex
Primal,Rose_gold715,BTS,Explicit,6414,,
Primal,Rose_gold715,,Explicit,6414,Jeon Jungkook/Park Jimin,
Primal,Rose_gold715,,Explicit,6414,,Alternate Universe - Werewolf
Primal,Rose_gold715,,Explicit,6414,,Smut
Primal,Rose_gold715,,Explicit,6414,,Alpha/Beta/Omega Dynamics
Primal,Rose_gold715,,Explicit,6414,,Alpha Jeon Jungkook
Primal,Rose_gold715,,Explicit,6414,,Omega Park Jimin
Primal,Rose_gold715,,Explicit,6414,,Mating Cycles/In Heat
Primal,Rose_gold715,,Explicit,6414,,Swearing
Primal,Rose_gold715,,Explicit,6414,,Begging
Primal,Rose_gold715,,Explicit,6414,,Rimming
Primal,Rose_gold715,,Explicit,6414,,Knotting
Primal,Rose_gold715,,Explicit,6414,,Jealous Jeon Jungkook
Primal,Rose_gold715,,Explicit,6414,,Implied Mpreg
Primal,Rose_gold715,,Explicit,6414,,Dirty Talk
Primal,Rose_gold715,,Explicit,6414,,Teasing
Punishment Game,beanjournal,Kakegurui (Anime & Manga),Explicit,0,,
Punishment Game,beanjournal,,Explicit,0,Ikishima Midari/Jabami Yumeko$Saotome Mary/Suzui Ryota,
Punishment Game,beanjournal,,Explicit,0,,Fanart
Punishment Game,beanjournal,,Explicit,0,,Fan Comics
Punishment Game,beanjournal,,Explicit,0,,NSFW Art
Punishment Game,beanjournal,,Explicit,0,,Spanking
Punishment Game,beanjournal,,Explicit,0,,Bets & Wagers
Punishment Game,beanjournal,,Explicit,0,,Dress Up
Punishment Game,beanjournal,,Explicit,0,,Party Games
Punishment Game,beanjournal,,Explicit,0,,Card Games
Punishment Game,beanjournal,,Explicit,0,,Sex Games
Punishment Game,beanjournal,,Explicit,0,,Every Game Tag
Pawn it off,rix,BTS,Explicit,5832,,
Pawn it off,rix,,Explicit,5832,Jeon Jungkook/Kim Taehyung V,
Pawn it off,rix,,Explicit,5832,,Sex Toys
Pawn it off,rix,,Explicit,5832,,Vibrators
Pawn it off,rix,,Explicit,5832,,Oral Sex
Pawn it off,rix,,Explicit,5832,,Blow Jobs
Pawn it off,rix,,Explicit,5832,,Semi-Public Sex
Pawn it off,rix,,Explicit,5832,,Narcissism
Pawn it off,rix,,Explicit,5832,,Anal Play
Pawn it off,rix,,Explicit,5832,,Facials
Pawn it off,rix,,Explicit,5832,,Body Worship
Pawn it off,rix,,Explicit,5832,,Voyeurism
Pawn it off,rix,,Explicit,5832,,Exhibitionism
Pawn it off,rix,,Explicit,5832,,Plot What Plot/Porn Without Plot
Pawn it off,rix,,Explicit,5832,,Baby Boy Kink
Pawn it off,rix,,Explicit,5832,,Sort Of
Pawn it off,rix,,Explicit,5832,,Praise Kink
Pawn it off,rix,,Explicit,5832,,Bottom Jungkook
Pawn it off,rix,,Explicit,5832,,Top Taehyung
The Long Path Home,bubbleteafics,BTS,Explicit,6944,,
The Long Path Home,bubbleteafics,,Explicit,6944,Jung Hoseok J-Hope/Park Jimin,
The Long Path Home,bubbleteafics,,Explicit,6944,,Smut
The Long Path Home,bubbleteafics,,Explicit,6944,,Knotting
The Long Path Home,bubbleteafics,,Explicit,6944,,Alpha/Beta/Omega Dynamics
The Long Path Home,bubbleteafics,,Explicit,6944,,biffles jikook
The Long Path Home,bubbleteafics,,Explicit,6944,,Jeon Jungkook is a Little Shit
The Long Path Home,bubbleteafics,,Explicit,6944,,But also
The Long Path Home,bubbleteafics,,Explicit,6944,,Jeon Jungkook is a Sweetheart
The Long Path Home,bubbleteafics,,Explicit,6944,,Alternate Universe - Fraternity
The Long Path Home,bubbleteafics,,Explicit,6944,,Alternate Universe - College/University
The Long Path Home,bubbleteafics,,Explicit,6944,,Implied/Referenced Dubcon (drunk sex mentioned)
The Long Path Home,bubbleteafics,,Explicit,6944,,Mating Cycles/In Heat
The Long Path Home,bubbleteafics,,Explicit,6944,,Bottom Park Jimin (BTS)
The Long Path Home,bubbleteafics,,Explicit,6944,,Top Jung Hoseok J-Hope
The Long Path Home,bubbleteafics,,Explicit,6944,,Anal Sex
Roulette,ratmonky,Kakegurui (Anime & Manga),Explicit,1818,,
Roulette,ratmonky,,Explicit,1818,Ikishima Midari/YouIkishima Midari/Reader,
Roulette,ratmonky,,Explicit,1818,,Dubious Consent
Roulette,ratmonky,,Explicit,1818,,Gun Kink
Roulette,ratmonky,,Explicit,1818,,Vaginal Fingering
Roulette,ratmonky,,Explicit,1818,,Masturbation
Roulette,ratmonky,,Explicit,1818,,Debt
Roulette,ratmonky,,Explicit,1818,,Gambling
Roulette,ratmonky,,Explicit,1818,,Kissing
Roulette,ratmonky,,Explicit,1818,,Russian Roulette
Roulette,ratmonky,,Explicit,1818,,Near Death Experiences
march drabble challenge,eron_less,BTS,Explicit,29119,,
march drabble challenge,eron_less,,Explicit,29119,,
march drabble challenge,eron_less,,Explicit,29119,,Making Out
march drabble challenge,eron_less,,Explicit,29119,,Facials
march drabble challenge,eron_less,,Explicit,29119,,like the come kind
march drabble challenge,eron_less,,Explicit,29119,,Come Eating
march drabble challenge,eron_less,,Explicit,29119,,Internalized Homophobia
march drabble challenge,eron_less,,Explicit,29119,,Blow Jobs
march drabble challenge,eron_less,,Explicit,29119,,Belly Bulge
march drabble challenge,eron_less,,Explicit,29119,,Kim Namjoon RM Has a Big Dick
march drabble challenge,eron_less,,Explicit,29119,,Anal Sex
march drabble challenge,eron_less,,Explicit,29119,,Hand Jobs
march drabble challenge,eron_less,,Explicit,29119,,Exhibitionism
march drabble challenge,eron_less,,Explicit,29119,,Quickies
march drabble challenge,eron_less,,Explicit,29119,,Premature Ejaculation
march drabble challenge,eron_less,,Explicit,29119,,free use yoongi
march drabble challenge,eron_less,,Explicit,29119,,Free Use
march drabble challenge,eron_less,,Explicit,29119,,Masturbation
march drabble challenge,eron_less,,Explicit,29119,,Teasing
march drabble challenge,eron_less,,Explicit,29119,,Frottage
march drabble challenge,eron_less,,Explicit,29119,,Jeon Jungkook Cries During Sex
march drabble challenge,eron_less,,Explicit,29119,,Anal Fingering
march drabble challenge,eron_less,,Explicit,29119,,Vore
march drabble challenge,eron_less,,Explicit,29119,,Min Yoongi Suga Has a Small Dick
march drabble challenge,eron_less,,Explicit,29119,,Cuckolding
march drabble challenge,eron_less,,Explicit,29119,,Cuck Kim Namjoon RM
march drabble challenge,eron_less,,Explicit,29119,,Grinding
march drabble challenge,eron_less,,Explicit,29119,,Wet Dream
march drabble challenge,eron_less,,Explicit,29119,,Excessive Lube
march drabble challenge,eron_less,,Explicit,29119,,Creampie
march drabble challenge,eron_less,,Explicit,29119,,Cheating
march drabble challenge,eron_less,,Explicit,29119,,Double Penetration
march drabble challenge,eron_less,,Explicit,29119,,Park Jimin Has a Small Dick (BTS)
march drabble challenge,eron_less,,Explicit,29119,,Custom Dildos
march drabble challenge,eron_less,,Explicit,29119,,Phone Sex
march drabble challenge,eron_less,,Explicit,29119,,Exes
march drabble challenge,eron_less,,Explicit,29119,,Alternate Universe - The Most Beautiful Moment In Life HYYH
march drabble challenge,eron_less,,Explicit,29119,,Tattooed Jeon Jungkook
march drabble challenge,eron_less,,Explicit,29119,,thigh fucking
march drabble challenge,eron_less,,Explicit,29119,,Coming in Someone Else's Underwear
march drabble challenge,eron_less,,Explicit,29119,,Alpha/Alpha
march drabble challenge,eron_less,,Explicit,29119,,Knotting
march drabble challenge,eron_less,,Explicit,29119,,Sex Pollen
march drabble challenge,eron_less,,Explicit,29119,,Blood
march drabble challenge,eron_less,,Explicit,29119,,HYYH angst
march drabble challenge,eron_less,,Explicit,29119,,Porn Watching
march drabble challenge,eron_less,,Explicit,29119,,Jerking Off Next to Each Other
march drabble challenge,eron_less,,Explicit,29119,,Dirty Talk
march drabble challenge,eron_less,,Explicit,29119,,Park Jimin Has Two Penises (BTS)
march drabble challenge,eron_less,,Explicit,29119,,Monsters
march drabble challenge,eron_less,,Explicit,29119,,snake jimin
march drabble challenge,eron_less,,Explicit,29119,,Alpha/Beta/Omega Dynamics
march drabble challenge,eron_less,,Explicit,29119,,Gangbang
march drabble challenge,eron_less,,Explicit,29119,,Hate Sex
march drabble challenge,eron_less,,Explicit,29119,,Face-Fucking
march drabble challenge,eron_less,,Explicit,29119,,Vampires
march drabble challenge,eron_less,,Explicit,29119,,Tentacles
march drabble challenge,eron_less,,Explicit,29119,,Breathplay
march drabble challenge,eron_less,,Explicit,29119,,Lingerie
march drabble challenge,eron_less,,Explicit,29119,,Object Insertion
march drabble challenge,eron_less,,Explicit,29119,,panty stuffing
march drabble challenge,eron_less,,Explicit,29119,,Catboys
march drabble challenge,eron_less,,Explicit,29119,,Cat Hybrid Min Yoongi Suga
march drabble challenge,eron_less,,Explicit,29119,,Cat Hybrid Park Jimin (BTS)
Nu ABO: A Memoir by Park Jimin,decompositionbooks,BTS,Explicit,34478,,
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,Jeon Jungkook/Park Jimin,
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,Alpha/Beta/Omega Dynamics
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,Alpha!Jungkook
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,omega!jimin
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,sort-of-not-really-omega!jimin
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,pretty much everybody loves jimin
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,Lots and lots of Pining
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,A little bit of angst
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,Mating Cycles/In Heat
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,Self-Lubrication
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,Sexual Content
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,Idol-Verse
Nu ABO: A Memoir by Park Jimin,decompositionbooks,,Explicit,34478,,Knotting
roll over,null,BTS,Teen And Up Audiences,5255,,
roll over,null,,Teen And Up Audiences,5255,Jeon Jungkook/Kim Taehyung V/Park Jimin,
roll over,null,,Teen And Up Audiences,5255,,fanfic of a fanfic
roll over,null,,Teen And Up Audiences,5255,,Missing Scenes
roll over,null,,Teen And Up Audiences,5255,,Dom/sub Play
roll over,null,,Teen And Up Audiences,5255,,Enthusiastic Consent
roll over,null,,Teen And Up Audiences,5255,,Sub Park Jimin (BTS)
roll over,null,,Teen And Up Audiences,5255,,mentions of puppy play
roll over,null,,Teen And Up Audiences,5255,,Covert Hypnosis
roll over,null,,Teen And Up Audiences,5255,,Behavioral Modification
roll over,null,,Teen And Up Audiences,5255,,operant conditioning
roll over,null,,Teen And Up Audiences,5255,,Dumbification
roll over,null,,Teen And Up Audiences,5255,,Mild Humiliation
roll over,null,,Teen And Up Audiences,5255,,Collars
roll over,null,,Teen And Up Audiences,5255,,Mind Games
roll over,null,,Teen And Up Audiences,5255,,Fluff
roll over,null,,Teen And Up Audiences,5255,,no seriously
roll over,null,,Teen And Up Audiences,5255,,this is like the world's fluffiest mind games
roll over,null,,Teen And Up Audiences,5255,,I'm so sorry
roll over,null,,Teen And Up Audiences,5255,,I don't know what I'm doing
roll over,null,,Teen And Up Audiences,5255,,no beta we die like self-indulgent fanfic writers
Kinks & Curiosities,pornographicpenguin,BTS,Explicit,110390,,
Kinks & Curiosities,pornographicpenguin,,Explicit,110390,Jung Hoseok J-Hope/Park Jimin$Kim Namjoon Rap Monster/Min Yoongi Suga$Jeon Jungkook/Min Yoongi Suga$Jeon Jungkook/Park Jimin$Kim Seokjin Jin/Park Jimin$Kim Seokjin Jin/Min Yoongi Suga$Jung Hoseok J-Hope/Min Yoongi Suga$Kim Taehyung V/Park Jimin$Jeon Jungkook/Kim Seokjin Jin$Kim Namjoon Rap Monster/Park Jimin$Jung Hoseok J-Hope/Kim Taehyung V$Jung Hoseok J-Hope/Kim Seokjin Jin$Kim Namjoon Rap Monster/Kim Taehyung V$Jeon Jungkook/Kim Namjoon Rap Monster$Park Jimin (BTS)/Reader$Min Yoongi Suga/Park Jimin,
Kinks & Curiosities,pornographicpenguin,,Explicit,110390,,Demonic Possession
Kinks & Curiosities,pornographicpenguin,,Explicit,110390,,Slut Shaming
Kinks & Curiosities,pornographicpenguin,,Explicit,110390,,Body Paint
Kinks & Curiosities,pornographicpenguin,,Explicit,110390,,Hand & Finger Kink
Kinks & Curiosities,pornographicpenguin,,Explicit,110390,,Cuckolding
Kinks & Curiosities,pornographicpenguin,,Explicit,110390,,Crying
Kinks & Curiosities,pornographicpenguin,,Explicit,110390,,Humiliation
